master_id,Recency,Frequency,Monetary,recency_score,frequency_score,monetary_score,RFM_SCORE,Segment,interested_in_categories_12
13a9382a-33cf-11eb-9a15-000d3a38a36f,109,16,1917.81,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
13c43d92-b152-11e9-9757-000d3a38a36f,85,6,481.43,4,4,3,443,loyal_customers,"[ERKEK, KADIN]"
13ec4a62-9d20-11e9-9897-000d3a38a36f,83,5,729.91,4,4,4,444,loyal_customers,[KADIN]
13f7475a-ab71-11e9-a2fc-000d3a38a36f,89,6,1034.62,4,4,5,445,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
13fb0e7a-a9c9-11e9-a2fc-000d3a38a36f,57,21,2085.17,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
14183c10-afba-11e9-9757-000d3a38a36f,97,5,573.42,4,4,3,443,loyal_customers,"[ERKEK, KADIN]"
144423c0-5fc8-11ea-8dd8-000d3a38a36f,63,23,2974.14,5,5,5,555,champions,"[COCUK, KADIN, AKTIFSPOR]"
1458cb58-aefd-11e9-a2fc-000d3a38a36f,44,9,3997.52,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
147fa5d0-9e94-11e9-9897-000d3a38a36f,100,12,679.67,4,5,4,454,loyal_customers,[KADIN]
14c8d648-ab36-11e9-a2fc-000d3a38a36f,48,10,1599.86,5,5,5,555,champions,"[ERKEK, KADIN]"
14e0d57e-b110-11e9-9757-000d3a38a36f,38,5,878.92,5,4,4,544,champions,[KADIN]
14f8f5a0-ff21-11e9-a5e8-000d3a38a36f,37,8,2574.76,5,5,5,555,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
1501c238-acf2-11e9-a2fc-000d3a38a36f,127,7,1050.84,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
15149424-afb5-11e9-9757-000d3a38a36f,42,6,484.34,5,4,3,543,champions,"[COCUK, KADIN]"
151f181c-b033-11e9-9757-000d3a38a36f,38,19,2060.19,5,5,5,555,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
15211302-51c7-11ea-a243-000d3a38a36f,160,5,828.34,3,4,4,344,loyal_customers,"[COCUK, KADIN]"
154b4894-1480-11eb-8ffc-000d3a38a36f,112,5,790.84,4,4,4,444,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
156e5a8a-1b09-11ea-a050-000d3a38a36f,35,7,2428.8,5,5,5,555,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
1582a552-af76-11e9-a2fc-000d3a38a36f,149,8,1109.71,3,5,5,355,loyal_customers,"[ERKEK, COCUK, KADIN]"
15876b38-9df5-11e9-9897-000d3a38a36f,136,8,782.63,3,5,4,354,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
15afdfe6-3940-11ea-85d6-000d3a38a36f,157,5,515.42,3,4,3,343,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
15ee9da4-2bed-11ea-91ab-000d3a38a36f,52,5,1052.14,5,4,5,545,champions,[KADIN]
15f2e60e-e136-11e9-957d-000d3a38a36f,47,5,766.93,5,4,4,544,champions,"[ERKEK, KADIN]"
15fbbb50-25fe-11ea-8e1c-000d3a38a36f,160,5,687.95,3,4,4,344,loyal_customers,"[KADIN, AKTIFSPOR]"
162ccec8-ae6d-11ea-b736-000d3a38a36f,76,10,1323.51,4,5,5,455,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
1631fa66-9f7c-11e9-a2fc-000d3a38a36f,53,11,886.79,5,5,4,554,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
163e1a5c-b10c-11e9-9757-000d3a38a36f,45,21,3709.17,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
1660b47e-d621-11e9-93bc-000d3a38a36f,163,19,1686.02,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
169d1518-9d6e-11e9-9897-000d3a38a36f,61,12,3063.41,5,5,5,555,champions,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
16bd096a-b009-11e9-9757-000d3a38a36f,168,8,752.39,3,5,4,354,loyal_customers,"[ERKEK, COCUK, KADIN]"
173d1a20-b053-11e9-9757-000d3a38a36f,49,8,1231.81,5,5,5,555,champions,"[ERKEK, KADIN]"
17477990-1b68-11ea-9812-000d3a38a36f,70,7,794.4,4,5,4,454,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
1754bde6-9d3a-11e9-9897-000d3a38a36f,71,23,4404.91,4,5,5,455,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
1766bb66-a72d-11e9-a2fc-000d3a38a36f,41,12,1755.07,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
1768ceb8-ab58-11e9-a2fc-000d3a38a36f,136,7,1147.88,3,5,5,355,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
178eb626-cc15-11ea-b305-000d3a38a36f,76,6,656.82,4,4,3,443,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
17e631d6-1959-11ea-b6a2-000d3a38a36f,43,14,1877.71,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
17ff1daa-409a-11ea-9be8-000d3a38a36f,46,8,1639.68,5,5,5,555,champions,"[COCUK, KADIN, AKTIFSPOR]"
182061ce-ad09-11e9-a2fc-000d3a38a36f,33,8,803.82,5,5,4,554,champions,"[KADIN, AKTIFSPOR]"
18263748-adb8-11e9-a2fc-000d3a38a36f,102,10,1566.23,4,5,5,455,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
1846dc22-2a69-11ea-b3a7-000d3a38a36f,48,17,3079.21,5,5,5,555,champions,"[COCUK, KADIN, AKTIFSPOR]"
1889a238-afcf-11e9-9757-000d3a38a36f,149,6,1041.41,3,4,5,345,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
18c2a054-a9e1-11e9-a2fc-000d3a38a36f,91,11,2353.54,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
18c523d4-1a79-11ea-941b-000d3a38a36f,42,9,3350.87,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
18d5c388-ac06-11e9-a2fc-000d3a38a36f,65,15,898.5,4,5,4,454,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
1902bf80-0035-11eb-8341-000d3a38a36f,61,25,2435.99,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
19286990-2054-11ea-87bf-000d3a38a36f,140,5,628.81,3,4,3,343,loyal_customers,"[COCUK, KADIN]"
19527882-9dfc-11e9-9897-000d3a38a36f,109,7,1371.24,4,5,5,455,loyal_customers,"[AKTIFCOCUK, KADIN]"
19a95b7a-49d6-11eb-806e-000d3a38a36f,151,15,2336.72,3,5,5,355,loyal_customers,[KADIN]
19a9c11e-5bf2-11ea-8fe9-000d3a38a36f,174,6,1761.86,3,4,5,345,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
19bad9e0-49cd-11ea-8a4f-000d3a38a36f,34,13,1108.83,5,5,5,555,champions,"[COCUK, KADIN]"
19ccfd06-1b05-11ea-98d5-000d3a38a36f,90,11,1019.25,4,5,4,454,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
19da8578-1a49-11ea-941b-000d3a38a36f,137,5,1054.9,3,4,5,345,loyal_customers,"[AKTIFCOCUK, KADIN]"
1a224e76-5b12-11ea-ae42-000d3a38a36f,165,7,565.9,3,5,3,353,loyal_customers,"[ERKEK, KADIN]"
1a709b46-b061-11e9-9757-000d3a38a36f,166,11,2259.13,3,5,5,355,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
1a8755bc-ae94-11e9-a2fc-000d3a38a36f,71,12,922.98,4,5,4,454,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
1abef166-aa4d-11e9-a2fc-000d3a38a36f,36,7,1281.2,5,5,5,555,champions,[KADIN]
1aea3726-f88c-11e9-b138-000d3a38a36f,165,5,663.91,3,4,4,344,loyal_customers,[KADIN]
1af94fea-a5cb-11e9-a2fc-000d3a38a36f,130,21,2594.56,3,5,5,355,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
1b1246b4-a81c-11e9-a2fc-000d3a38a36f,168,8,945,3,5,4,354,loyal_customers,[KADIN]
1b18df82-db11-11ea-83c6-000d3a38a36f,121,13,1677.3,3,5,5,355,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
1b2c27ea-a507-11e9-a2fc-000d3a38a36f,108,7,1290.32,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
1b2ed0b8-9f75-11e9-a2fc-000d3a38a36f,83,14,1274.88,4,5,5,455,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
1b454a88-a131-11e9-a2fc-000d3a38a36f,102,10,1465.57,4,5,5,455,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
1b62bc84-a47f-11e9-a2fc-000d3a38a36f,79,5,678.94,4,4,4,444,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
1b931e60-a02d-11ea-9d0a-000d3a38a36f,98,11,1509.85,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
1bf7b914-af2a-11e9-a2fc-000d3a38a36f,115,6,471.3,3,4,3,343,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
1c0561b0-af73-11e9-a2fc-000d3a38a36f,93,8,1703.35,4,5,5,455,loyal_customers,[KADIN]
1c2c48ea-f422-11e9-9346-000d3a38a36f,103,6,1300.26,4,4,5,445,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
1c2fc692-765d-11ea-b23f-000d3a38a36f,38,10,1930.84,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
1c36f6f6-15e1-11ea-aa74-000d3a38a36f,39,29,3873.12,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
1c62422a-af70-11e9-a2fc-000d3a38a36f,43,10,1635.35,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
1c7aecee-ede6-11e9-88c1-000d3a38a36f,136,11,1795.46,3,5,5,355,loyal_customers,"[ERKEK, COCUK, KADIN]"
1c955302-b0d5-11e9-9757-000d3a38a36f,66,17,4433.15,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
1cbaf6ee-a800-11e9-a2fc-000d3a38a36f,74,6,659.36,4,4,3,443,loyal_customers,[KADIN]
1ccdd4d2-a326-11e9-a2fc-000d3a38a36f,40,6,952.19,5,4,4,544,champions,"[ERKEK, KADIN, AKTIFSPOR]"
1cd76924-b105-11e9-9757-000d3a38a36f,60,6,468.34,5,4,3,543,champions,"[KADIN, AKTIFSPOR]"
1ce4434a-a4ff-11e9-a2fc-000d3a38a36f,58,6,638.88,5,4,3,543,champions,"[KADIN, AKTIFSPOR]"
1cf56906-51aa-11ea-a243-000d3a38a36f,66,7,716.39,4,5,4,454,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
1d033d3a-b090-11e9-9757-000d3a38a36f,74,51,4847.92,4,5,5,455,loyal_customers,"[ERKEK, COCUK, KADIN]"
1d19eabe-4774-11ea-b6c0-000d3a38a36f,34,17,3179.7,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
1d4daa28-b216-11e9-89fa-000d3a38a36f,152,5,727.39,3,4,4,344,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
1d84198c-6bed-11ea-8792-000d3a38a36f,152,24,4873.14,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
1d896964-97df-11ea-9d91-000d3a38a36f,85,6,805.87,4,4,4,444,loyal_customers,"[KADIN, AKTIFSPOR]"
1d955a66-a763-11e9-a2fc-000d3a38a36f,79,10,1235.24,4,5,5,455,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
1d97a6e2-a9c3-11e9-a2fc-000d3a38a36f,119,11,1304.06,3,5,5,355,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
1db10014-a51e-11e9-a2fc-000d3a38a36f,75,8,1441.14,4,5,5,455,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
1dd2a8a4-1efe-11ea-81ff-000d3a38a36f,155,7,1201.56,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
1df22bd2-8549-11ea-80af-000d3a38a36f,37,8,2383.71,5,5,5,555,champions,"[COCUK, KADIN, AKTIFSPOR]"
1e0fb500-9dee-11e9-9897-000d3a38a36f,51,9,1569.92,5,5,5,555,champions,[KADIN]
1e196dac-97d5-11ea-9d91-000d3a38a36f,128,5,993.84,3,4,4,344,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
1e1e9600-a821-11e9-a2fc-000d3a38a36f,148,11,969.35,3,5,4,354,loyal_customers,[KADIN]
1e4fcad2-a57d-11e9-a2fc-000d3a38a36f,62,17,5001.79,5,5,5,555,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
1ea06886-b00c-11e9-9757-000d3a38a36f,75,15,2775.64,4,5,5,455,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
1eedb9c2-afc8-11e9-9757-000d3a38a36f,167,6,1148.14,3,4,5,345,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
1f01d4ec-3a1a-11eb-a48e-000d3a38a36f,96,5,650.24,4,4,3,443,loyal_customers,"[KADIN, AKTIFSPOR]"
1f15a1cc-a56d-11e9-a2fc-000d3a38a36f,75,5,752.8,4,4,4,444,loyal_customers,"[AKTIFCOCUK, KADIN]"
1f448fe8-9d4e-11eb-9c47-000d3a38a36f,78,8,1216.91,4,5,5,455,loyal_customers,"[ERKEK, KADIN]"
1f753698-a29b-11e9-a2fc-000d3a38a36f,35,10,1444.89,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
1f8288c4-a9fe-11e9-a2fc-000d3a38a36f,125,5,560.91,3,4,3,343,loyal_customers,"[AKTIFCOCUK, KADIN]"
1fa229f0-a110-11e9-a2fc-000d3a38a36f,35,6,850.91,5,4,4,544,champions,"[COCUK, KADIN, AKTIFSPOR]"
1fafacc6-b040-11e9-9757-000d3a38a36f,54,14,2687.14,5,5,5,555,champions,"[COCUK, KADIN, AKTIFSPOR]"
20049a86-5682-11ea-b9b9-000d3a38a36f,138,5,1115.87,3,4,5,345,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
204ee366-e2ce-11e9-ad00-000d3a38a36f,37,7,887,5,5,4,554,champions,"[AKTIFCOCUK, COCUK, KADIN]"
20562140-22ec-11ea-8523-000d3a38a36f,175,7,815.86,3,5,4,354,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
20673a4e-2ba1-11ea-853d-000d3a38a36f,131,8,894.46,3,5,4,354,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
207617ea-a33c-11ea-9c18-000d3a38a36f,37,10,1201.06,5,5,5,555,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
20a807ca-1d89-11ea-a490-000d3a38a36f,149,7,1108.24,3,5,5,355,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
20bfa842-2ad3-11ea-9d27-000d3a38a36f,71,5,592.85,4,4,3,443,loyal_customers,"[COCUK, KADIN]"
20c4565e-aa03-11e9-a2fc-000d3a38a36f,65,18,1769.35,4,5,5,455,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
20ffcbc2-f679-11e9-841e-000d3a38a36f,132,5,683.67,3,4,4,344,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
21088bce-b108-11e9-9757-000d3a38a36f,44,11,1645.34,5,5,5,555,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
21231ab8-b16f-11e9-89fa-000d3a38a36f,88,20,2102.94,4,5,5,455,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
215e3162-565a-11ea-b9b9-000d3a38a36f,109,5,2958.84,4,4,5,445,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
2162cf82-5b0b-11ea-b73b-000d3a38a36f,70,5,1328.08,4,4,5,445,loyal_customers,"[KADIN, AKTIFSPOR]"
218c0faa-a9a9-11e9-a2fc-000d3a38a36f,97,7,707.86,4,5,4,454,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN]"
219069da-15ef-11ea-aa74-000d3a38a36f,35,6,884.8,5,4,4,544,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
21bed6aa-9d6b-11e9-9897-000d3a38a36f,105,12,2039.75,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
21cd5a28-a99a-11e9-a2fc-000d3a38a36f,63,6,786.82,5,4,4,544,champions,[KADIN]
21e19c8e-a5a5-11e9-a2fc-000d3a38a36f,110,8,1160.63,4,5,5,455,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
2216337a-1947-11ea-b6a2-000d3a38a36f,37,34,3126.09,5,5,5,555,champions,[KADIN]
221fdaac-aaa6-11e9-a2fc-000d3a38a36f,34,6,1162.07,5,4,5,545,champions,"[ERKEK, KADIN]"
2220cb56-b1a4-11e9-89fa-000d3a38a36f,88,12,2365.07,4,5,5,455,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
2231fde6-7453-11ea-92d0-000d3a38a36f,58,8,1218.41,5,5,5,555,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
226af3ee-705c-11ea-8369-000d3a38a36f,41,8,806.89,5,5,4,554,champions,"[ERKEK, KADIN]"
22a100d2-ab3c-11e9-a2fc-000d3a38a36f,84,12,1949.97,4,5,5,455,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
22d2758e-a463-11e9-a2fc-000d3a38a36f,129,5,709.67,3,4,4,344,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
22e7b3f4-a878-11e9-a2fc-000d3a38a36f,57,9,1265.98,5,5,5,555,champions,"[ERKEK, KADIN]"
2324d120-4229-11eb-806e-000d3a38a36f,52,6,875.83,5,4,4,544,champions,"[KADIN, AKTIFSPOR]"
233e3162-d667-11e9-93bc-000d3a38a36f,136,10,1445.77,3,5,5,355,loyal_customers,"[COCUK, KADIN]"
23447b7c-5b4f-11ea-8c16-000d3a38a36f,81,6,631.93,4,4,3,443,loyal_customers,[KADIN]
234cbe70-ae86-11e9-a2fc-000d3a38a36f,104,11,1229.65,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
2363d892-f4e6-11ea-a533-000d3a38a36f,72,8,691.98,4,5,4,454,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN]"
238dfd14-7383-11ea-92d0-000d3a38a36f,122,6,323.81,3,4,2,342,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
23a01d76-3ec3-11eb-806e-000d3a38a36f,88,19,2450.8,4,5,5,455,loyal_customers,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
23a7cedc-a756-11e9-a2fc-000d3a38a36f,50,6,601.66,5,4,3,543,champions,[KADIN]
23bdcf3e-62a9-11ea-9861-000d3a38a36f,39,6,1297.34,5,4,5,545,champions,"[KADIN, AKTIFSPOR]"
23dea744-23f8-11ea-8523-000d3a38a36f,34,6,798.19,5,4,4,544,champions,"[COCUK, KADIN]"
23e4906a-a5da-11e9-a2fc-000d3a38a36f,56,26,4063.19,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
241cfda0-a0c7-11e9-a2fc-000d3a38a36f,151,5,661.65,3,4,4,344,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN]"
2447122a-abd0-11e9-a2fc-000d3a38a36f,64,5,605.41,4,4,3,443,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
245dd028-2b8c-11ea-853d-000d3a38a36f,41,6,1207.45,5,4,5,545,champions,"[COCUK, KADIN]"
24743d0c-284b-11ea-b87a-000d3a38a36f,59,6,933.9,5,4,4,544,champions,[KADIN]
24908e2e-b07a-11e9-9757-000d3a38a36f,167,14,1925.08,3,5,5,355,loyal_customers,"[COCUK, KADIN, AKTIFSPOR]"
24b35198-5b4c-11ea-9b73-000d3a38a36f,72,6,1220.16,4,4,5,445,loyal_customers,[KADIN]
24bc45b4-001b-11ea-a5e8-000d3a38a36f,34,10,1439.94,5,5,5,555,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
24d4efb2-a9c5-11e9-a2fc-000d3a38a36f,57,10,3485.64,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
24de1a42-b10e-11e9-9757-000d3a38a36f,97,10,1279.61,4,5,5,455,loyal_customers,"[ERKEK, COCUK, KADIN]"
24e237de-c4f0-11ea-98f7-000d3a38a36f,38,5,1004.28,5,4,4,544,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
24fff042-ac6b-11e9-a2fc-000d3a38a36f,52,6,732.29,5,4,4,544,champions,"[COCUK, KADIN]"
259e7756-b028-11e9-9757-000d3a38a36f,105,8,1170.91,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
25a05fe6-5a84-11eb-9e65-000d3a38a36f,50,7,1841.47,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
25e14e82-ad3f-11e9-a2fc-000d3a38a36f,45,5,1024.21,5,4,5,545,champions,"[AKTIFCOCUK, ERKEK, COCUK, KADIN, AKTIFSPOR]"
260ac564-9d36-11e9-9897-000d3a38a36f,64,15,1929.73,4,5,5,455,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
260e68a4-46a5-11ea-b6c0-000d3a38a36f,37,5,709.04,5,4,4,544,champions,"[KADIN, AKTIFSPOR]"
261dcf14-5b05-11ea-865b-000d3a38a36f,74,6,516.13,4,4,3,443,loyal_customers,"[KADIN, AKTIFSPOR]"
261e90f0-5bcf-11ea-841d-000d3a38a36f,164,7,690.23,3,5,4,354,loyal_customers,"[ERKEK, COCUK, KADIN]"
26503e2a-7916-11ea-bf74-000d3a38a36f,50,15,1626.89,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
265c07b4-51ca-11ea-a243-000d3a38a36f,87,7,946.89,4,5,4,454,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
2660d55a-ae5a-11e9-a2fc-000d3a38a36f,120,10,1077.04,3,5,5,355,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN]"
2667cd84-98cd-11ea-b97a-000d3a38a36f,110,10,1553.8,4,5,5,455,loyal_customers,"[KADIN, AKTIFSPOR]"
2671de2e-2b4e-11ea-9d27-000d3a38a36f,76,8,609.39,4,5,3,453,loyal_customers,"[ERKEK, COCUK, KADIN]"
26b98662-3c55-11ea-b550-000d3a38a36f,111,8,646.9,4,5,3,453,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN]"
26c66b9e-8bc3-11ea-8ec0-000d3a38a36f,54,6,1949.08,5,4,5,545,champions,"[KADIN, AKTIFSPOR]"
26d4c5b4-1e8e-11eb-9dc3-000d3a38a36f,44,6,394.44,5,4,2,542,champions,[KADIN]
26ea9bb0-a756-11e9-a2fc-000d3a38a36f,79,9,2859.9,4,5,5,455,loyal_customers,"[AKTIFCOCUK, KADIN]"
26f4a60c-bd24-11ea-aa61-000d3a38a36f,174,8,632.81,3,5,3,353,loyal_customers,"[KADIN, AKTIFSPOR]"
26f74a9c-a506-11e9-a2fc-000d3a38a36f,122,5,405.83,3,4,2,342,loyal_customers,"[AKTIFCOCUK, KADIN]"
2705ec4c-a4f6-11e9-a2fc-000d3a38a36f,35,6,1033.71,5,4,5,545,champions,"[KADIN, AKTIFSPOR]"
270f29c2-a5ca-11e9-a2fc-000d3a38a36f,43,8,1133.36,5,5,5,555,champions,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
2716549e-acfb-11e9-a2fc-000d3a38a36f,35,11,2246.72,5,5,5,555,champions,"[KADIN, AKTIFSPOR]"
2716ec90-b0ae-11e9-9757-000d3a38a36f,45,5,817.62,5,4,4,544,champions,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
27187c3a-a4ed-11e9-a2fc-000d3a38a36f,36,15,3536.8,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
272cd31e-a552-11e9-a2fc-000d3a38a36f,62,6,700.42,5,4,4,544,champions,"[KADIN, AKTIFSPOR]"
27449e02-aa40-11e9-a2fc-000d3a38a36f,146,5,536.42,3,4,3,343,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
2749330a-ff21-11e9-a5e8-000d3a38a36f,57,8,849.32,5,5,4,554,champions,"[COCUK, KADIN, AKTIFSPOR]"
275c65ee-9fa2-11e9-a2fc-000d3a38a36f,123,39,4780.76,3,5,5,355,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
278f89da-ac3e-11e9-a2fc-000d3a38a36f,149,8,1147.7,3,5,5,355,loyal_customers,"[AKTIFCOCUK, COCUK, KADIN, AKTIFSPOR]"
27a56e70-5428-11ea-b1db-000d3a38a36f,107,5,460.17,4,4,3,443,loyal_customers,[KADIN]
27a7e4d8-ac59-11e9-a2fc-000d3a38a36f,126,6,1670.18,3,4,5,345,loyal_customers,"[ERKEK, KADIN, AKTIFSPOR]"
27df9380-2a82-11eb-b280-000d3a38a36f,51,9,2540.22,5,5,5,555,champions,"[ERKEK, KADIN, AKTIFSPOR]"
27fe792c-ac97-11e9-a2fc-000d3a38a36f,140,8,1210.75,3,5,5,355,loyal_customers,"[AKTIFCOCUK, ERKEK, KADIN, AKTIFSPOR]"
28059d2a-97eb-11ea-9d91-000d3a38a36f,34,5,1441.22,5,4,5,545,champions,"[KADIN, AKTIFSPOR]"
280ab51c-5b37-11ea-b0de-000d3a38a36f,143,5,546.92,3,4,3,343,loyal_customers,"[KADIN, AKTIFSPOR]"
2818eb98-ab5e-11e9-a2fc-000d3a38a36f,136,8,999.37,3,5,4,354,loyal_customers,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
289b9174-a5d2-11e9-a2fc-000d3a38a36f,77,16,1875.8,4,5,5,455,loyal_customers,[KADIN]
28b10672-5288-11ea-8850-000d3a38a36f,154,5,735.92,3,4,4,344,loyal_customers,"[ERKEK, KADIN]"
28d0803a-abc9-11e9-a2fc-000d3a38a36f,62,11,1663.31,5,5,5,555,champions,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
29070f2a-24cc-11ea-bf27-000d3a38a36f,93,6,950.82,4,4,4,444,loyal_customers,"[KADIN, AKTIFSPOR]"
2951e736-abc1-11e9-a2fc-000d3a38a36f,110,5,725.53,4,4,4,444,loyal_customers,"[ERKEK, COCUK, KADIN]"
29551d80-a102-11e9-a2fc-000d3a38a36f,49,7,1232.36,5,5,5,555,champions,"[ERKEK, COCUK, KADIN, AKTIFSPOR]"
296c8d00-9b28-11ea-a27a-000d3a38a36f,39,5,1087.62,5,4,5,545,champions,"[ERKEK, KADIN, AKTIFSPOR]"
2979dad2-150d-11eb-8ffc-000d3a38a36f,130,7,874.26,3,5,4,354,loyal_customers,"[AKTIFCOCUK, KADIN, AKTIFSPOR]"
